"# NOTE: Recommendations are based on availability. Items marked ""Sold out"" may affect tier selections if they become available."
"# SOLD OUT items documented with ""IF AVAILABLE"" notes indicate potential tier changes when restocked."
category,product_name,brand,price,unit,size,certifications,packaging,nutrition,labels,notes,item_type,seasonality,selected_tier,selection_reason
protein_poultry,"Sweet Chili Boneless Chicken Thighs, Raised w/o Antibiotics, Uncooked",FreshDirect,13.48,lb,1.5 lb,No Antibiotics,Plastic bag,,,,staple,,Balanced,Quality thigh
protein_poultry,"Boneless Skinless Drumsticks, Air-Chilled, Raised Without Antibiotics",Smart Chicken,7.49,lb,1.5 lb,Air-Chilled; No Antibiotics,Plastic bag,,,Count: each,staple,,Cheaper,Budget-friendly drumstick
protein_poultry,"Boneless Skinless Chicken Thighs, Air-Chilled, Raised Without Antibiotics",Smart Chicken,11.98,lb,1.5 lb,Air-Chilled; No Antibiotics,Plastic bag,,,Count: each,staple,,Balanced,Quality thigh
protein_poultry,"Organic Boneless Skinless Drumsticks, Air-Chilled",Smart Chicken,10.48,lb,1.5 lb,USDA Organic; Air-Chilled,Plastic bag,,,Count: 6ct,staple,,Conscious,Quality drumstick
protein_poultry,Organic Whole Chicken,Farmer Focus,7.49,lb,1.5 lb,USDA Organic,Plastic bag,,,,staple,,Conscious,Quality whole
protein_poultry,"Whole Chicken, Air-Chilled, Raised w/o Antibiotics",Katie's Best,6.74,lb,1.5 lb,Air-Chilled; No Antibiotics,Plastic bag,,,,staple,,Cheaper,Budget-friendly whole
protein_poultry,"Whole Chicken, Pasture-Raised, Heritage, Slow-Grown, Air-Chilled",LaBelle Patrimoine,8.98,lb,1.5 lb,Pasture-Raised,Plastic bag,,Pasture-Raised,,staple,,Balanced,Pasture-raised chicken
protein_poultry,"Cut-Up Whole Chicken, Air-Chilled, Raised w/o Antibiotics",Katie's Best,8.23,lb,1.5 lb,Air-Chilled; No Antibiotics,Plastic bag,,,Count: 8ct,staple,,Balanced,Quality whole
protein_poultry,"Whole Chicken, Raised w/o Antibiotics",Springer Mountain Farms,5.24,lb,1.5 lb,No Antibiotics,Plastic bag,,,,staple,,Cheaper,Budget-friendly whole
protein_poultry,"Cut-Up Whole Chicken, Raised w/o Antibiotics",Empire Kosher,7.49,lb,1.5 lb,No Antibiotics,Plastic bag,,Kosher,Count: 8ct,staple,,Cheaper,Budget-friendly whole
protein_poultry,"Local Heritage Slow-Growth Chicken, Air-Chilled, Raised w/o Antibiotics",Snowdance Farm,11.23,lb,1.5 lb,Air-Chilled; No Antibiotics,Plastic bag,,,,staple,,Balanced,Quality mixed
protein_poultry,"Broiler Chicken, Raised w/o Antibiotics",Empire Kosher,7.49,lb,1.5 lb,No Antibiotics,Plastic bag,,Kosher,,staple,,Cheaper,Budget-friendly whole
protein_poultry,"Organic Whole Chicken, Air-Chilled",Smart Chicken,9.73,lb,1.5 lb,USDA Organic; Air-Chilled,Plastic bag,,,,staple,,Conscious,Quality whole
protein_poultry,"Lemon Herb Spatchcock Chicken, Raised w/o Antibiotics, Uncooked",Just FreshDirect,9.73,lb,1.5 lb,No Antibiotics,Plastic bag,,,,staple,,Balanced,Quality whole
protein_poultry,"Whole Large Roasting Chicken, Raised w/o Antibiotics",Springer Mountain Farms,5.99,lb,1.5 lb,No Antibiotics,Plastic bag,,,,staple,,Cheaper,Budget-friendly whole
protein_poultry,"Peruvian Spatchcock Chicken, Raised w/o Antibiotics, Uncooked",Just FreshDirect,9.73,lb,1.5 lb,No Antibiotics,Plastic bag,,,,staple,,Balanced,Quality whole
protein_poultry,"Maple Dijon Spatchcock Chicken, Raised w/o Antibiotics, Uncooked",Just FreshDirect,9.73,lb,1.5 lb,No Antibiotics,Plastic bag,,,,staple,,Balanced,Quality whole
protein_poultry,"Party Wings, Air-Chilled, Raised Without Antibiotics",Smart Chicken,10.48,lb,1.5 lb,Air-Chilled; No Antibiotics,Plastic bag,,,Count: each,staple,,Balanced,Quality wing
protein_poultry,"Whole Chicken, Air-Chilled, Raised Without Antibiotics",Smart Chicken,5.69,lb,1.5 lb,Air-Chilled; No Antibiotics,Plastic bag,,,Count: each,staple,,Cheaper,Budget-friendly whole
produce_roots,Organic Baby Carrots,Cal-Organic,1.79,ea,1lb,USDA Organic,Plastic bag,"Calories: 30/100g, Carbs: 7g, Fiber: 3g","Organic, No Gmos, Usda Organic, Non Gmo Project",,staple,,,
produce_roots,Organic Carrots,Cal-Organic,1.79,ea,1lb,USDA Organic,Loose bulk in produce bag,"Calories: 30/100g, Carbs: 7g, Fiber: 3g","Organic, No Gmos, Usda Organic, Non Gmo Project",,staple,,,
produce_roots,Organic Jumbo Carrots,Cal-Organic,2.49,lb,1 lb,USDA Organic,Loose bulk in produce bag,,"Organic, No Gmos, Non Gmo Project",,staple,,,
produce_roots,Organic Rainbow Carrots,Cal-Organic,4.99,ea,1lb,USDA Organic,Loose bulk in produce bag,"Calories: 35.294117647059/100g, Protein: 1.1764705882353g, Carbs: 8.2352941176471g, Fiber: 3.5294117647059g","Organic, No Gmos, Usda Organic, Non Gmo Project",,staple,,,
produce_roots,Organic Baby Carrots (2lb),Cal-Organic,3.49,ea,2lb,USDA Organic,Plastic bag,,"Naturally Gluten-Free, Vegan",,staple,,,
produce_roots,Organic Shredded Carrots,Cal-Organic,2.99,ea,10oz,USDA Organic,Plastic bag,,"Naturally Gluten-Free, Vegan",,staple,,,
produce_roots,Organic Rainbow Baby Carrots,Cal-Organic,2.49,ea,12oz,USDA Organic,Plastic bag,"Calories: 35.294117647059/100g, Protein: 1.1764705882353g, Carbs: 8.2352941176471g, Fiber: 3.5294117647059g","Organic, No Gmos, Usda Organic, Non Gmo Project",,staple,,,
produce_roots,Organic Carrot Chips,Cal-Organic,2.99,ea,1lb,USDA Organic,Loose bulk in produce bag,,"Naturally Gluten-Free, Vegan",,staple,,,
produce_roots,"Organic Peeled Rainbow Baby Carrots, Case",Cal-Organic,28.39,cs,"12ct, 12oz ea",USDA Organic,Plastic bag,,"Naturally Gluten-Free, Vegan",,staple,,,
produce_roots,"Organic Baby Carrots, Case",Cal-Organic,51.02,cs,"30ct, 1lb ea",USDA Organic,Plastic bag,,"Naturally Gluten-Free, Vegan",,staple,,,
produce_roots,Local Organic Carrots (bag),Lancaster Farm Fresh Cooperative,5.99,ea,2lb bag,USDA Organic,Mesh bag,,"Naturally Gluten-Free, Vegan",,staple,,,
produce_roots,Local Organic Carrots (loose),Lancaster Farm Fresh Cooperative,2.99,lb,1 lb,USDA Organic,Loose bulk in produce bag,,"Naturally Gluten-Free, Vegan",,staple,,,
produce_roots,Local Organic Rainbow Carrots,Lancaster Farm Fresh Cooperative,5.99,ea,2lb bag,USDA Organic,Loose bulk in produce bag,,"Naturally Gluten-Free, Vegan",,staple,,,
produce_roots,Local Organic Purple Carrots,Lancaster Farm Fresh Cooperative,5.99,ea,2lb bag,USDA Organic,Loose bulk in produce bag,,"Naturally Gluten-Free, Vegan",,staple,,,
produce_roots,Clean Organic Rainbow Carrots,Pete's Greens,9.99,ea,1.5lb,USDA Organic,Loose bulk in produce bag,,"Naturally Gluten-Free, Vegan",,staple,,,
produce_roots,Clean Organic Real Baby Carrots,Pete's Greens,9.99,ea,1.5lb,USDA Organic,Plastic bag,,"Naturally Gluten-Free, Vegan",,staple,,,
produce_roots,"Clean Organic Real Baby Carrots, Case",Pete's Greens,159.37,cs,"24ct, 1.5lb ea",USDA Organic,Plastic bag,,"Naturally Gluten-Free, Vegan",,staple,,,
produce_roots,Multi-Color Baby Carrots,Urban Roots,3.99,ea,8oz,,Plastic bag,,"Naturally Gluten-Free, Vegan",,staple,,,
produce_roots,Organic Carrot Sticks,FreshDirect,7.49,ea,14oz,USDA Organic,Loose bulk in produce bag,,"Naturally Gluten-Free, Vegan",,staple,,,
produce_roots,Jumbo Carrots,FreshDirect,1.49,lb,1 lb,,Loose bulk in produce bag,,"Naturally Gluten-Free, Vegan",,staple,,,
produce_roots,Organic Carrots,FreshDirect,3.49,ea,1lb,USDA Organic,Loose bulk in produce bag,,"Naturally Gluten-Free, Vegan",,staple,,,
produce_roots,Organic Shredded Carrots,FreshDirect,5.99,ea,8oz,USDA Organic,Plastic bag,,"Naturally Gluten-Free, Vegan",,staple,,,
produce_roots,Organic Diced Carrots,FreshDirect,5.99,ea,10oz,USDA Organic,Loose bulk in produce bag,,"Naturally Gluten-Free, Vegan",,staple,,,
condiments_asian,The Original Japanese Barbecue Sauce,Bachan's,10.49,ea,17oz,,Glass bottle,"Calories: 267/100g, Protein: 6.67g, Carbs: 60g, Fat: 0.667g","No Gmos, Non Gmo Project",,staple,,,
condiments_asian,"Less Sodium Marinade & Sauce, Veri Veri Teriyaki",Soy Vay,6.49,ea,21oz,,Glass bottle,,,,staple,,,
condiments_asian,"Marinade & Sauce, Veri Veri Teriyaki",Soy Vay,6.49,ea,21oz,,Glass bottle,"Calories: 237/100g, Protein: 5.26g, Carbs: 42.11g, Fat: 5.26g",,,staple,,,
condiments_asian,Gochujang Fermented Chili Paste,Mother In Law's,10.99,ea,10oz,,Glass jar with plastic lid,,,,staple,,,
condiments_asian,"Gochujang Korean Chili Sauce, Sweet & Spicy",We Love You,8.49,ea,15oz,,Glass bottle,"Calories: 194/100g, Protein: 5.56g, Carbs: 44.44g","No Gmos, Non Gmo Project",,staple,,,
condiments_asian,Premium Oyster Flavored Sauce,Lee Kum Kee,6.49,ea,9oz,,Glass bottle,,,,staple,,,
condiments_asian,Organic Tamari Soy Sauce,Eden Foods,11.49,ea,10fl oz,USDA Organic,Glass bottle,"Calories: 711/100g, Protein: 88.9g, Carbs: 88.9g","Organic, No Gmos, Non Gmo Project",,staple,,,
condiments_asian,Soy Sauce,Momofuku,14.49,ea,8fl oz,,Glass bottle,"Calories: 15/100g, Protein: 2g, Carbs: 1g",,,staple,,,
condiments_asian,Thai Peanut Sauce,Watcharee's,10.49,ea,9.8fl oz,,Glass bottle,"Calories: 317/100g, Protein: 5g, Carbs: 28.3g, Fat: 20g, Fiber: 1.67g","No Gmos, Non Gmo Project",,staple,,,
condiments_asian,Organic No-Soy Teriyaki Sauce & Marinade,Primal Kitchen,9.49,ea,8.5oz,USDA Organic,Glass bottle,,,,staple,,,
condiments_asian,Szechuan Chili Oil,Blank Slate Kitchen,13.99,ea,6fl oz,,Glass bottle,,,,staple,,,
condiments_asian,"Organic Dressing, Asian Sesame",Annie's,8.49,ea,8fl oz,USDA Organic,Glass bottle,"Calories: 419.35/100g, Carbs: 12.9g, Fat: 38.71g","Organic, No Gmos, Non Gmo Project",,staple,,,
condiments_asian,Ginger Dressing,Makoto,6.49,ea,9fl oz,,Glass bottle,"Calories: 80/100g, Protein: 1g, Carbs: 2g, Fat: 7g",,,staple,,,
condiments_asian,Organic Mellow White Miso,Miso Master,7.99,ea,8oz,USDA Organic,Glass bottle,"Calories: 200/100g, Protein: 10g, Carbs: 30g, Fiber: 10g","Organic, No Gmos, Non Gmo Project",,staple,,,
condiments_asian,Organic Traditional Red Miso,Miso Master,7.99,ea,8oz,USDA Organic,Glass bottle,"Calories: 200/100g, Protein: 10g, Carbs: 30g, Fiber: 10g","Organic, No Gmos, Non Gmo Project",,staple,,,
condiments_asian,Red Curry Paste,Thai Kitchen,5.49,ea,4oz,,Glass jar with plastic lid,"Calories: 62.5/100g, Protein: 2.5g, Carbs: 18.8g, Fiber: 6.25g","No Gmos, Non Gmo Project",,staple,,,
condiments_asian,Green Curry Paste,Thai Kitchen,5.49,ea,4oz,,Glass jar with plastic lid,"Calories: 111/100g, Protein: 1.9g, Carbs: 10.5g, Fat: 6g, Fiber: 3.9g",,,staple,,,
condiments_asian,Korean-Style Pickled Vegetables,Kim Chee Pride,5.49,ea,13oz,,Glass bottle,,,,staple,,,
produce_vegetables,Organic Serrano Peppers,Organic,3.99,lb,1lb,USDA Organic,Loose bulk in produce bag,,"Naturally Gluten-Free, Vegan",,staple,,,
produce_vegetables,Serrano Peppers,Generic,2.49,lb,1lb,,Loose bulk in produce bag,,"Naturally Gluten-Free, Vegan",,staple,,,
produce_vegetables,Organic Jalapeño Peppers,Organic,3.49,lb,1lb,USDA Organic,Loose bulk in produce bag,,"Naturally Gluten-Free, Vegan",,staple,,,
